UserID,MovieID,Rating,label
11,986,1,0
11,480,4,0
11,1089,5,0
11,1747,3,0
12,3362,3,0
12,1198,5,0
12,3897,4,0
12,2616,1,0
13,648,3,0
13,2628,3,0
13,1259,4,0
13,1690,3,0
13,2,3,0
13,1331,4,0
13,2135,3,0
13,736,4,0
13,1198,5,0
13,2641,3,0
13,165,3,0
13,316,3,0
13,1356,4,0
13,329,4,0
13,3036,3,0
13,1291,4,0
13,1009,2,0
13,3479,4,0
13,10,3,0
13,1372,4,0
13,1375,3,0
13,1376,3,0
13,2822,3,0
13,21,3,0
13,349,3,0
13,780,4,0
13,3494,2,0
13,421,5,0
13,2916,3,0
13,434,3,0
13,2414,2,0
13,1129,3,0
13,3745,3,0
13,1204,5,0
13,2871,3,0
13,1210,4,0
13,1722,3,0
13,3256,3,0
13,2528,3,0
13,2968,3,0
13,480,4,0
13,3269,3,0
13,2616,3,0
13,2115,3,0
13,2046,4,0
14,3354,3,0
14,2243,3,0
14,2692,4,0
14,2858,3,0
15,648,4,0
15,3354,2,0
15,2126,3,0
15,3798,4,0
15,2707,4,0
15,2490,4,0
15,1198,4,0
15,1343,3,0
15,1783,2,0
15,257,3,0
15,1291,2,0
15,3113,4,0
15,3624,4,0
15,3489,4,0
15,780,2,0
15,3499,4,0
15,1608,3,0
15,2840,4,0
15,2841,4,0
15,2916,4,0
15,434,3,0
15,2273,3,0
15,1617,3,0
15,2278,2,0
15,2858,4,0
15,442,3,0
15,2000,4,0
15,3174,4,0
15,1644,3,0
15,1210,4,0
15,2881,3,0
15,3256,4,0
15,553,4,0
15,480,4,0
15,2605,3,0
15,1597,4,0
15,1092,4,0
15,2115,4,0
16,2701,2,0
16,2713,2,0
16,2643,3,0
16,3016,2,0
16,2722,2,0
16,2856,1,0
16,2392,2,0
17,3793,4,0
17,3375,4,0
17,235,5,0
17,162,5,0
17,163,4,0
17,164,4,0
17,1343,4,0
17,1274,5,0
17,741,5,0
17,3527,4,0
17,316,4,0
17,319,4,0
17,1356,4,0
17,2661,4,0
17,2663,3,0
17,2668,2,0
17,329,3,0
17,198,4,0
17,1376,5,0
17,3624,4,0
17,780,4,0
17,3704,4,0
17,3638,2,0
17,34,5,0
17,2916,5,0
17,1617,5,0
17,942,4,0
17,2858,5,0
17,3156,4,0
17,2282,4,0
17,3662,3,0
17,1129,4,0
17,3300,4,0
17,1200,4,0
17,3744,3,0
17,3745,4,0
17,968,4,0
17,2009,3,0
17,76,4,0
17,1573,2,0
17,2377,5,0
17,1210,4,0
17,3827,4,0
17,541,5,0
17,2526,2,0
17,3256,4,0
17,2527,4,0
17,2528,3,0
17,2021,5,0
17,2600,3,0
17,480,4,0
17,2533,3,0
17,3269,3,0
17,1301,5,0
17,707,4,0
17,2613,3,0
17,496,3,0
17,2549,3,0
17,1748,5,0
17,3927,4,0
17,2046,4,0
18,2989,5,0
18,648,4,0
18,2628,4,0
18,1688,4,0
18,2123,3,0
18,3793,5,0
18,2993,5,0
18,1259,5,0
18,2701,3,0
18,1907,5,0
18,3439,1,0
18,1690,1,0
18,2,2,0
18,158,4,0
18,3877,1,0
18,3440,1,0
18,736,1,0
18,1198,5,0
18,737,1,0
18,594,5,0
18,596,4,0
18,232,4,0
18,163,5,0
18,2145,3,0
18,1344,3,0
18,1274,5,0
18,741,5,0
18,3889,1,0
18,1275,5,0
18,3526,3,0
18,3527,2,0
18,1282,5,0
18,2807,1,0
18,3034,5,0
18,1291,5,0
18,2167,4,0
18,3479,5,0
18,10,5,0
18,2248,4,0
18,3489,4,0
18,780,3,0
18,3704,4,0
18,3705,3,0
18,3633,5,0
18,3494,4,0
18,421,4,0
18,1029,4,0
18,2402,2,0
18,34,5,0
18,2404,2,0
18,1606,2,0
18,288,4,0
18,2193,5,0
18,2916,3,0
18,434,2,0
18,44,4,0
18,2414,4,0
18,1617,5,0
18,2278,3,0
18,2858,5,0
18,377,2,0
18,1552,1,0
18,2294,4,0
18,2000,4,0
18,1200,4,0
18,1499,1,0
18,2947,5,0
18,2948,5,0
18,1711,4,0
18,2373,3,0
18,1210,5,0
18,2018,4,0
18,546,2,0
18,2450,1,0
18,2021,4,0
18,555,4,0
18,1089,5,0
18,95,1,0
18,1591,1,0
18,3269,4,0
18,2616,4,0
18,1676,3,0
18,208,1,0
18,2115,5,0
19,2989,4,0
19,648,3,0
19,2628,3,0
19,2990,3,0
19,3793,4,0
19,2991,5,0
19,2993,4,0
19,1259,4,0
19,2707,4,0
19,2490,2,0
19,1407,4,0
19,1198,4,0
19,2713,2,0
19,594,3,0
19,596,4,0
19,2647,2,0
19,2649,1,0
19,165,5,0
19,1340,3,0
19,1345,3,0
19,741,2,0
19,3889,3,0
19,1275,5,0
19,3527,4,0
19,1282,3,0
19,1356,5,0
19,329,5,0
19,2160,2,0
19,1291,4,0
19,10,5,0
19,1371,2,0
19,198,3,0
19,1372,4,0
19,1373,2,0
19,1375,3,0
19,1376,3,0
19,3624,5,0
19,2687,4,0
19,2324,5,0
19,3633,5,0
19,3638,4,0
19,2692,5,0
19,1029,4,0
19,34,3,0
19,1608,3,0
19,2338,2,0
19,2841,5,0
19,3213,3,0
19,2414,3,0
19,2782,2,0
19,2858,5,0
19,2789,3,0
19,377,4,0
19,2353,3,0
19,1552,3,0
19,2366,4,0
19,2367,2,0
19,2000,4,0
19,1200,3,0
19,3744,4,0
19,2947,4,0
19,2948,5,0
19,2949,4,0
19,3174,4,0
19,76,1,0
19,1644,3,0
19,1573,4,0
19,1210,4,0
19,1722,4,0
19,2527,3,0
19,1655,1,0
19,2021,3,0
19,2600,1,0
19,480,4,0
19,2393,3,0
19,1597,3,0
19,1301,3,0
19,2115,3,0
20,648,4,0
20,2641,4,0
20,1912,5,0
20,3527,4,0
20,1371,4,0
20,1375,3,0
20,1617,5,0
20,2858,4,0
21,2701,3,0
21,596,1,0
21,1274,3,0
21,3704,4,0
21,2294,3,0
21,3745,5,0
21,1210,5,0
21,2018,1,0
22,648,2,0
22,2628,2,0
22,1754,3,0
22,2122,3,0
22,1259,4,0
22,2490,3,0
22,736,2,0
22,1198,4,0
22,163,3,0
22,165,3,0
22,3016,3,0
22,3526,4,0
22,3527,4,0
22,316,3,0
22,173,3,0
22,1282,4,0
22,1288,4,0
22,257,3,0
22,3037,2,0
22,1291,4,0
22,1438,1,0
22,10,3,0
22,3113,1,0
22,3624,2,0
22,849,3,0
22,1884,4,0
22,2324,5,0
22,1385,2,0
22,780,3,0
22,786,1,0
22,1606,3,0
22,288,2,0
22,1608,1,0
22,2338,1,0
22,2193,4,0
22,2916,4,0
22,1034,4,0
22,798,1,0
22,434,3,0
22,2273,1,0
22,1476,3,0
22,2858,5,0
22,442,2,0
22,377,1,0
22,1552,2,0
22,3661,4,0
22,1991,2,0
22,3300,1,0
22,1200,4,0
22,3174,4,0
22,2374,3,0
22,1573,4,0
22,1210,3,0
22,546,2,0
22,474,3,0
22,2450,3,0
22,112,2,0
22,480,2,0
22,555,4,0
22,1089,4,0
22,95,4,0
22,2393,1,0
22,1597,3,0
22,2616,1,0
22,1747,4,0
22,1748,4,0
22,1676,4,0
22,208,2,0
22,2046,4,0
23,1248,2,0
23,648,4,0
23,2628,4,0
23,3793,4,0
23,3505,4,0
23,3435,4,0
23,659,2,0
23,1690,5,0
23,2,2,0
23,1407,2,0
23,3877,1,0
23,661,2,0
23,1199,3,0
23,2641,3,0
23,1912,4,0
23,2642,1,0
23,2643,1,0
23,235,3,0
23,162,2,0
23,1343,2,0
23,1274,3,0
23,3521,1,0
23,2722,3,0
23,674,4,0
23,3527,4,0
23,316,3,0
23,319,2,0
23,1356,4,0
23,2808,3,0
23,3101,2,0
23,329,3,0
23,2160,4,0
23,903,3,0
23,904,3,0
23,3474,3,0
23,1009,2,0
23,3479,3,0
23,3044,3,0
23,196,4,0
23,198,4,0
23,1372,3,0
23,1375,3,0
23,1376,4,0
23,3624,3,0
23,3551,3,0
23,3489,2,0
23,1958,4,0
23,21,4,0
23,780,4,0
23,3634,2,0
23,3708,3,0
23,3638,5,0
23,2692,5,0
23,34,3,0
23,2193,2,0
23,2916,5,0
23,2917,5,0
23,1617,2,0
23,2278,3,0
23,2858,4,0
23,442,3,0
23,377,5,0
23,521,2,0
23,1129,4,0
23,3300,3,0
23,2000,4,0
23,1200,3,0
23,1204,4,0
23,968,4,0
23,2871,3,0
23,1060,1,0
23,2009,4,0
23,2948,4,0
23,76,3,0
23,1573,4,0
23,541,5,0
23,3256,3,0
23,2527,5,0
23,2528,4,0
23,2021,2,0
23,3763,2,0
23,2968,4,0
23,2600,4,0
23,480,5,0
23,555,3,0
23,2530,2,0
23,1089,4,0
23,2533,3,0
23,3338,3,0
23,2393,3,0
23,3770,5,0
23,1747,3,0
23,1748,4,0
23,1676,3,0
23,1313,3,0
23,2119,3,0
24,3424,4,0
24,648,3,0
24,3354,1,0
24,2628,3,0
24,1259,4,0
24,1198,5,0
24,2145,4,0
24,3526,4,0
24,1288,5,0
24,329,3,0
24,1291,4,0
24,2243,4,0
24,2245,4,0
24,2248,4,0
24,1958,5,0
24,3129,4,0
24,2692,4,0
24,2858,4,0
24,372,1,0
24,3685,4,0
24,208,1,0
25,2628,5,0
25,3793,4,0
25,3798,2,0
25,2490,4,0
25,1198,5,0
25,737,3,0
25,1920,2,0
25,1356,5,0
25,329,2,0
25,1291,5,0
25,1371,2,0
25,1372,5,0
25,1373,3,0
25,1375,3,0
25,1376,5,0
25,2324,4,0
25,780,4,0
25,2692,5,0
25,2693,3,0
25,3156,5,0
25,1129,4,0
25,3745,4,0
25,3174,4,0
25,1573,5,0
25,1210,5,0
25,546,4,0
25,480,4,0
25,2393,2,0
25,1676,4,0
26,648,3,0
26,2628,2,0
26,3500,2,0
26,1259,5,0
26,2701,2,0
26,3506,4,0
26,3362,2,0
26,4,3,0
26,736,3,0
26,3441,4,0
26,1198,3,0
26,2145,3,0
26,3526,5,0
26,2802,4,0
26,3101,4,0
26,1291,3,0
26,3543,5,0
26,1947,3,0
26,195,3,0
26,2243,5,0
26,2245,3,0
26,198,4,0
26,2248,3,0
26,1376,1,0
26,2822,3,0
26,1015,3,0
26,3489,3,0
26,1958,3,0
26,1888,3,0
26,3056,3,0
26,780,3,0
26,3705,3,0
26,3638,2,0
26,2403,3,0
26,3206,4,0
26,2404,3,0
26,3063,3,0
26,1608,4,0
26,1100,2,0
26,1101,4,0
26,2916,4,0
26,2340,4,0
26,3219,3,0
26,2858,4,0
26,377,4,0
26,3156,5,0
26,3591,3,0
26,450,2,0
26,609,3,0
26,1711,2,0
26,1644,3,0
26,2447,5,0
26,2881,3,0
26,3686,4,0
26,540,3,0
26,472,3,0
26,1722,3,0
26,2528,5,0
26,480,4,0
26,1088,3,0
26,95,4,0
26,2392,2,0
26,3269,3,0
26,1597,2,0
26,1092,3,0
26,3274,3,0
26,208,2,0
27,1248,5,0
27,3435,5,0
27,2,1,0
27,2066,4,0
27,1198,5,0
27,1276,5,0
27,1282,4,0
27,3030,5,0
27,3037,4,0
27,2186,5,0
27,930,5,0
27,1617,4,0
27,2858,5,0
27,3593,1,0
27,1204,5,0
27,2948,4,0
27,541,5,0
27,1722,3,0
28,648,3,0
28,3793,4,0
28,1266,3,0
28,1198,5,0
28,3101,2,0
28,1291,4,0
28,904,4,0
28,906,4,0
28,3548,4,0
28,2248,4,0
28,930,5,0
28,1617,2,0
28,2858,4,0
28,2282,4,0
28,1200,4,0
28,2947,4,0
28,899,3,0
28,1210,5,0
28,2881,3,0
28,480,3,0
28,1748,3,0
29,2989,2,0
29,3793,1,0
29,2991,4,0
29,2993,5,0
29,2490,4,0
29,1198,5,0
29,163,2,0
29,3527,5,0
29,1785,3,0
29,1356,2,0
29,2661,4,0
29,3102,4,0
29,1291,3,0
29,1376,2,0
29,21,2,0
29,349,3,0
29,3633,4,0
29,2403,4,0
29,288,5,0
29,2193,3,0
29,1101,3,0
29,2916,4,0
29,377,3,0
29,1129,3,0
29,2363,3,0
29,2366,4,0
29,2000,3,0
29,1200,3,0
29,1204,5,0
29,2947,3,0
29,2948,2,0
29,2949,4,0
29,1210,2,0
29,541,3,0
29,474,2,0
29,3256,3,0
29,2527,5,0
29,3769,3,0
29,480,4,0
29,2534,3,0
29,494,3,0
29,2115,5,0
30,162,2,0
30,1288,2,0
30,2692,3,0
30,1617,4,0
30,2858,4,0
31,648,5,0
31,1259,4,0
31,3363,4,0
31,2135,4,0
31,1276,3,0
31,3451,3,0
31,3037,4,0
31,2245,4,0
31,1958,3,0
31,21,3,0
31,3591,3,0
31,1129,4,0
31,2366,5,0
31,2000,5,0
31,3675,4,0
31,2948,3,0
31,1210,4,0
31,3685,3,0
31,480,5,0
32,2707,2,0
32,1343,3,0
32,3101,4,0
32,2916,3,0
32,1617,3,0
32,2858,4,0
32,474,4,0
32,480,2,0
32,1088,4,0
33,2991,5,0
33,2993,5,0
33,1259,5,0
33,3505,4,0
33,3435,4,0
33,3362,4,0
33,3363,4,0
33,2206,4,0
33,1266,4,0
33,1198,5,0
33,594,3,0
33,2647,4,0
33,2649,4,0
33,3016,3,0
33,1340,4,0
33,1343,5,0
33,1344,4,0
33,1345,2,0
33,3451,3,0
33,3526,3,0
33,3527,5,0
33,1785,3,0
33,316,2,0
33,319,3,0
33,1356,4,0
33,1283,3,0
33,2661,4,0
33,3101,4,0
33,3102,4,0
33,2160,4,0
33,903,4,0
33,1291,5,0
33,904,4,0
33,2817,2,0
33,3476,3,0
33,1947,3,0
33,3044,3,0
33,1372,4,0
33,914,5,0
33,2178,4,0
33,3551,3,0
33,1017,3,0
33,1958,3,0
33,349,5,0
33,2186,3,0
33,3494,2,0
33,3499,4,0
33,3203,3,0
33,34,2,0
33,930,4,0
33,2193,3,0
33,1464,3,0
33,931,4,0
33,1101,4,0
33,2916,4,0
33,2278,3,0
33,2926,3,0
33,2858,4,0
33,377,4,0
33,2353,4,0
33,2366,3,0
33,2000,5,0
33,1200,4,0
33,2941,4,0
33,2871,5,0
33,2009,4,0
33,2947,5,0
33,2948,4,0
33,1210,5,0
33,3827,4,0
33,3681,3,0
33,3682,5,0
33,3685,3,0
33,474,5,0
33,3256,5,0
33,1152,3,0
33,1086,4,0
33,480,5,0
33,1088,2,0
33,555,4,0
33,1089,5,0
33,1301,4,0
33,1092,4,0
33,2115,4,0
34,3424,4,0
34,1259,5,0
34,1835,4,0
34,163,3,0
34,2145,5,0
34,3526,3,0
34,2160,2,0
34,2248,5,0
34,1888,3,0
34,2324,5,0
34,3499,4,0
34,1895,3,0
34,34,5,0
34,1100,4,0
34,3219,3,0
34,2858,5,0
34,3591,4,0
34,2000,5,0
34,1722,4,0
34,3269,3,0
34,1597,3,0
35,1835,4,0
35,803,3,0
35,1266,4,0
35,1198,4,0
35,1276,3,0
35,3451,4,0
35,1283,5,0
35,1288,4,0
35,3030,4,0
35,904,4,0
35,3549,4,0
35,914,3,0
35,918,4,0
35,2186,3,0
35,2692,4,0
35,1029,3,0
35,938,3,0
35,3074,3,0
35,3725,1,0
35,2926,4,0
35,2858,5,0
35,3083,5,0
35,3675,3,0
35,2947,3,0
35,899,4,0
35,1210,4,0
35,3681,4,0
35,3685,4,0
35,1172,4,0
36,2989,4,0
36,3424,5,0
36,648,5,0
36,2628,3,0
36,3793,4,0
36,1259,5,0
36,3505,5,0
36,2490,4,0
36,1907,4,0
36,1191,4,0
36,1266,5,0
36,3441,3,0
36,1198,4,0
36,2713,1,0
36,1912,5,0
36,232,5,0
36,235,3,0
36,164,4,0
36,165,4,0
36,2145,5,0
36,1274,3,0
36,1276,5,0
36,2722,5,0
36,1920,2,0
36,3526,4,0
36,3527,5,0
36,316,3,0
36,172,4,0
36,246,5,0
36,1356,5,0
36,1283,4,0
36,2802,4,0
36,3101,5,0
36,329,3,0
36,3035,4,0
36,3037,4,0
36,1291,5,0
36,2167,5,0
36,2815,1,0
36,10,4,0
36,2243,4,0
36,196,4,0
36,2245,4,0
36,198,5,0
36,1372,2,0
36,2248,5,0
36,1376,3,0
36,3551,4,0
36,2687,5,0
36,21,5,0
36,349,4,0
36,780,4,0
36,3706,3,0
36,2693,5,0
36,34,5,0
36,1603,4,0
36,3066,4,0
36,1608,5,0
36,1395,3,0
36,1101,5,0
36,2916,4,0
36,3213,5,0
36,2273,4,0
36,1617,4,0
36,2278,4,0
36,1476,4,0
36,2858,4,0
36,377,5,0
36,2353,4,0
36,3156,1,0
36,3591,3,0
36,1701,4,0
36,2294,5,0
36,2000,4,0
36,1200,5,0
36,3745,4,0
36,2871,3,0
36,2948,4,0
36,3174,4,0
36,1573,5,0
36,1210,5,0
36,3827,4,0
36,1147,4,0
36,541,5,0
36,474,5,0
36,1722,4,0
36,3256,4,0
36,2527,3,0
36,3763,4,0
36,553,4,0
36,480,5,0
36,555,5,0
36,2605,4,0
36,2393,4,0
36,1597,4,0
36,1092,4,0
36,1747,3,0
36,1676,4,0
36,2115,5,0
36,1172,5,0
37,648,4,0
37,1947,5,0
37,3565,4,0
37,1101,5,0
37,377,4,0
37,899,5,0
37,1210,3,0
37,1722,4,0
37,480,3,0
37,1088,5,0
38,648,3,0
38,1688,3,0
38,1835,3,0
38,2145,4,0
38,2677,4,0
38,13,3,0
38,1888,3,0
38,2324,5,0
38,1895,3,0
38,34,3,0
38,2340,3,0
38,377,4,0
38,2431,4,0
38,1573,4,0
38,1088,4,0
39,3354,2,0
39,3793,4,0
39,3113,2,0
39,2692,5,0
39,1617,5,0
39,2858,5,0
39,3300,2,0
39,3745,3,0
39,1060,5,0
39,3174,3,0
39,2526,1,0
39,2605,1,0
40,2,5,0
40,736,4,0
40,3441,2,0
40,1198,5,0
40,674,3,0
40,1927,4,0
40,173,2,0
40,2669,3,0
40,329,3,0
40,1291,5,0
40,2815,1,0
40,2816,1,0
40,2817,1,0
40,1375,4,0
40,1376,4,0
40,1017,3,0
40,780,4,0
40,421,2,0
40,2402,2,0
40,3066,3,0
40,2414,3,0
40,1129,3,0
40,2366,3,0
40,2941,3,0
40,1204,5,0
40,2871,3,0
40,897,4,0
40,1210,3,0
40,2968,4,0
40,2537,1,0
40,3269,2,0
40,1676,2,0
40,3927,3,0
40,2115,5,0
41,2628,5,0
41,1688,5,0
41,2338,1,0
41,1644,1,0
41,1210,5,0
42,2989,3,0
42,648,4,0
42,3354,3,0
42,2628,5,0
42,3937,3,0
42,3793,4,0
42,2993,4,0
42,1198,5,0
42,737,3,0
42,2641,4,0
42,2642,3,0
42,165,4,0
42,1275,4,0
42,3526,4,0
42,3527,4,0
42,316,4,0
42,172,4,0
42,173,3,0
42,1356,4,0
42,1288,4,0
42,329,4,0
42,1291,4,0
42,3479,4,0
42,10,3,0
42,196,4,0
42,1371,4,0
42,198,4,0
42,1518,4,0
42,1372,4,0
42,1373,4,0
42,1375,4,0
42,1376,4,0
42,349,4,0
42,780,3,0
42,3704,3,0
42,3638,5,0
42,2403,4,0
42,34,3,0
42,288,2,0
42,1608,3,0
42,2193,4,0
42,1101,4,0
42,2916,3,0
42,2273,4,0
42,2858,4,0
42,442,4,0
42,377,4,0
42,3802,4,0
42,3807,4,0
42,1129,4,0
42,2366,4,0
42,2000,3,0
42,1200,5,0
42,3745,4,0
42,2009,3,0
42,2948,4,0
42,2949,4,0
42,1573,3,0
42,1210,5,0
42,541,5,0
42,3256,4,0
42,2527,5,0
42,2528,3,0
42,2021,4,0
42,3763,4,0
42,3769,3,0
42,2968,3,0
42,480,5,0
42,2530,4,0
42,2533,4,0
42,1590,3,0
42,2393,4,0
42,1591,2,0
42,3269,3,0
42,1301,4,0
42,3770,4,0
42,494,3,0
42,3780,3,0
42,3927,5,0
42,2115,3,0
43,3793,4,0
43,2707,5,0
43,2858,4,0
43,2605,4,0
44,648,4,0
44,2628,4,0
44,1754,1,0
44,3793,4,0
44,3798,2,0
44,3362,5,0
44,2,4,0
44,2135,4,0
44,736,3,0
44,1198,5,0
44,594,5,0
44,596,5,0
44,1345,1,0
44,1274,3,0
44,741,4,0
44,316,4,0
44,1282,5,0
44,1356,4,0
44,1291,5,0
44,904,4,0
44,2167,4,0
44,2097,3,0
44,3044,5,0
44,3489,3,0
44,349,3,0
44,780,4,0
44,34,4,0
44,2193,5,0
44,2916,3,0
44,1552,4,0
44,2366,5,0
44,891,1,0
44,3745,4,0
44,968,1,0
44,1573,4,0
44,1210,5,0
44,2018,5,0
44,2021,2,0
44,2968,2,0
44,480,4,0
44,2461,1,0
44,494,3,0
44,1748,3,0
44,3927,5,0
44,2115,2,0
44,2043,3,0
44,2046,4,0
45,218,3,0
45,1835,5,0
45,736,2,0
45,1914,1,0
45,235,3,0
45,1279,2,0
45,3451,4,0
45,2738,3,0
45,3037,3,0
45,3543,2,0
45,3044,5,0
45,195,2,0
45,3045,2,0
45,2243,3,0
45,2245,5,0
45,2248,4,0
45,914,4,0
45,2822,1,0
45,1014,4,0
45,1958,3,0
45,1888,2,0
45,3705,2,0
45,34,1,0
45,1398,2,0
45,2849,2,0
45,2340,2,0
45,2417,2,0
45,2858,3,0
45,377,3,0
45,3591,3,0
45,1701,2,0
45,2941,4,0
45,899,3,0
45,3685,1,0
45,3269,5,0
45,1666,3,0
45,205,2,0
46,2628,1,0
46,1407,5,0
46,1279,1,0
46,2160,5,0
46,2338,5,0
46,1102,1,0
46,1973,5,0
46,891,5,0
46,3677,1,0
46,1644,5,0
47,34,4,0
47,1089,3,0
48,2989,3,0
48,648,3,0
48,2990,3,0
48,2126,3,0
48,3793,3,0
48,2991,3,0
48,2993,4,0
48,3798,3,0
48,1259,3,0
48,2,3,0
48,2135,3,0
48,3877,1,0
48,1266,3,0
48,736,3,0
48,1198,5,0
48,594,4,0
48,596,4,0
48,1274,4,0
48,1282,2,0
48,3897,4,0
48,1356,2,0
48,1283,3,0
48,1288,3,0
48,3034,3,0
48,903,4,0
48,1291,4,0
48,836,3,0
48,2245,3,0
48,1371,2,0
48,1372,3,0
48,1373,2,0
48,914,3,0
48,1375,3,0
48,1376,3,0
48,2324,4,0
48,1459,3,0
48,780,4,0
48,786,3,0
48,2401,3,0
48,2404,2,0
48,1608,3,0
48,2193,3,0
48,1398,3,0
48,798,2,0
48,3213,4,0
48,2414,2,0
48,1617,4,0
48,2278,4,0
48,2353,3,0
48,1552,3,0
48,2431,3,0
48,2294,3,0
48,899,5,0
48,1644,1,0
48,1573,3,0
48,2450,2,0
48,1722,3,0
48,3256,4,0
48,2530,3,0
48,2531,3,0
48,2532,3,0
48,2533,3,0
48,2392,2,0
48,2393,3,0
48,3269,3,0
48,1597,3,0
48,2616,3,0
48,1747,3,0
48,1676,3,0
48,208,4,0
48,3424,3,0
48,3354,1,0
48,1752,2,0
48,2628,5,0
48,2701,1,0
48,3363,5,0
48,1907,4,0
48,3439,2,0
48,1762,3,0
48,1690,3,0
48,158,2,0
48,2641,3,0
48,2642,2,0
48,2643,2,0
48,165,2,0
48,1920,2,0
48,3527,3,0
48,1927,3,0
48,170,3,0
48,316,4,0
48,173,2,0
48,329,3,0
48,2815,2,0
48,2816,2,0
48,2817,1,0
48,3476,2,0
48,3477,3,0
48,1009,3,0
48,3479,3,0
48,10,4,0
48,15,2,0
48,196,2,0
48,3624,3,0
48,2822,2,0
