UserID,MovieID,Rating,label
15,2724,3,1
15,1923,4,1
15,2581,3,1
15,3535,2,1
15,2598,3,1
15,2302,3,1
15,1500,3,1
15,762,3,1
15,2683,4,1
15,1883,3,1
15,344,4,1
15,2321,2,1
15,2694,4,1
15,356,4,1
15,357,1,1
15,2770,1,1
15,500,4,1
15,368,3,1
15,2424,3,1
15,1485,3,1
15,380,3,1
15,1702,3,1
15,70,2,1
15,539,4,1
15,3247,2,1
15,104,4,1
15,1580,2,1
15,2387,2,1
15,2539,2,1
15,2396,4,1
15,3773,2,1
16,2555,2,1
16,2485,3,1
16,1269,4,1
16,2720,1,1
16,2723,2,1
16,2724,4,1
16,2581,4,1
16,2805,3,1
16,2828,1,1
16,2683,4,1
16,2699,5,1
16,2770,3,1
16,2369,5,1
16,3175,4,1
16,2888,3,1
17,223,4,1
17,1265,5,1
17,1270,5,1
17,1923,4,1
17,3033,4,1
17,2321,5,1
17,356,5,1
17,2407,4,1
17,3175,5,1
17,2011,5,1
17,3751,4,1
17,1077,5,1
17,1580,4,1
17,3696,3,1
17,2396,4,1
18,2052,3,1
18,588,5,1
18,1,4,1
18,153,3,1
18,2133,3,1
18,2718,2,1
18,2723,1,1
18,2080,5,1
18,327,3,1
18,1500,4,1
18,1377,2,1
18,1378,4,1
18,1379,3,1
18,1028,5,1
18,1391,3,1
18,368,3,1
18,1126,1,1
18,380,3,1
18,1702,4,1
18,1064,2,1
18,532,1,1
18,466,3,1
18,3247,4,1
18,3175,5,1
18,3751,5,1
18,1580,5,1
18,2384,2,1
18,485,2,1
18,3911,1,1
18,2100,4,1
18,2470,3,1
19,3421,3,1
19,1753,3,1
19,1188,5,1
19,588,4,1
19,223,5,1
19,1,5,1
19,3948,4,1
19,1261,5,1
19,1265,4,1
19,2717,5,1
19,1270,5,1
19,1278,5,1
19,2720,1,1
19,2080,4,1
19,1431,2,1
19,2746,4,1
19,330,4,1
19,3552,3,1
19,2683,4,1
19,2321,4,1
19,785,4,1
19,2836,4,1
19,420,4,1
19,2694,4,1
19,2699,1,1
19,356,4,1
19,2195,3,1
19,2770,3,1
19,2918,4,1
19,368,2,1
19,2860,5,1
19,3596,5,1
19,380,4,1
19,2502,4,1
19,3175,3,1
19,2888,2,1
19,1580,5,1
19,1307,4,1
19,3928,2,1
20,1923,4,1
20,1468,3,1
20,70,4,1
21,588,3,1
21,1,3,1
21,3268,3,1
22,3358,3,1
22,216,2,1
22,2997,4,1
22,587,2,1
22,223,4,1
22,2133,3,1
22,2134,2,1
22,1261,4,1
22,1265,4,1
22,663,3,1
22,2717,3,1
22,231,3,1
22,1270,4,1
22,1278,2,1
22,3450,3,1
22,1923,3,1
22,312,2,1
22,3388,2,1
22,1425,3,1
22,3608,4,1
22,3535,2,1
22,180,4,1
22,2302,3,1
22,256,2,1
22,3033,4,1
22,3039,3,1
22,833,2,1
22,2671,2,1
22,2746,4,1
22,330,3,1
22,333,3,1
22,910,4,1
22,1517,4,1
22,2249,4,1
22,1377,1,1
22,3552,3,1
22,1883,2,1
22,344,2,1
22,2321,3,1
22,3052,4,1
22,1020,2,1
22,2699,1,1
22,429,4,1
22,2406,3,1
22,39,2,1
22,2265,4,1
22,1391,4,1
22,2195,4,1
22,1394,5,1
22,2918,4,1
22,500,3,1
22,3210,3,1
22,2413,3,1
22,2416,3,1
22,368,4,1
22,1485,1,1
22,3809,4,1
22,2792,3,1
22,380,4,1
22,2502,3,1
22,65,3,1
22,1566,2,1
22,2003,3,1
22,532,4,1
22,70,4,1
22,3243,3,1
22,466,3,1
22,2371,3,1
22,3247,2,1
22,104,3,1
22,2011,4,1
22,2012,3,1
22,542,3,1
22,543,4,1
22,473,2,1
22,3253,4,1
22,1580,2,1
22,3258,3,1
22,485,4,1
22,2395,4,1
22,2396,2,1
22,2100,2,1
22,1091,2,1
22,2470,2,1
22,2478,3,1
23,3358,3,1
23,2997,5,1
23,1188,3,1
23,1,4,1
23,1265,5,1
23,1269,2,1
23,1845,3,1
23,2149,3,1
23,3525,2,1
23,327,2,1
23,3104,4,1
23,1500,4,1
23,187,3,1
23,3618,3,1
23,1517,4,1
23,915,3,1
23,348,2,1
23,3052,5,1
23,2259,2,1
23,1965,4,1
23,2699,2,1
23,357,1,1
23,2407,3,1
23,39,4,1
23,435,2,1
23,52,4,1
23,951,3,1
23,3809,4,1
23,2502,3,1
23,3740,5,1
23,70,4,1
23,3175,3,1
23,2011,4,1
23,3751,3,1
23,2012,4,1
23,1077,4,1
23,3253,2,1
23,1580,4,1
23,2384,3,1
23,2390,2,1
23,2395,4,1
23,2396,3,1
23,2100,4,1
23,2973,3,1
23,1171,2,1
23,3786,4,1
24,3361,4,1
24,153,4,1
24,1265,4,1
24,597,4,1
24,2144,4,1
24,1270,4,1
24,2723,3,1
24,3608,3,1
24,2301,4,1
24,3104,4,1
24,3039,4,1
24,2671,4,1
24,1377,4,1
24,3552,5,1
24,2683,4,1
24,2836,4,1
24,1965,3,1
24,2406,4,1
24,2407,4,1
24,1394,4,1
24,2915,4,1
24,2918,4,1
24,500,3,1
24,3210,4,1
24,3072,4,1
24,2424,3,1
24,1057,4,1
24,380,3,1
24,1569,4,1
24,539,3,1
24,3175,4,1
24,1580,4,1
24,2396,4,1
24,2100,4,1
24,1230,5,1
24,1307,5,1
25,588,2,1
25,223,5,1
25,1270,5,1
25,688,4,1
25,2683,3,1
25,1391,3,1
25,435,3,1
25,2502,5,1
25,3175,3,1
25,2011,5,1
25,3751,3,1
25,2012,5,1
25,473,3,1
25,1580,4,1
26,3421,3,1
26,3422,3,1
26,719,3,1
26,2558,3,1
26,216,2,1
26,3501,3,1
26,3361,4,1
26,2706,3,1
26,587,3,1
26,588,3,1
26,1,3,1
26,3,2,1
26,5,5,1
26,7,4,1
26,2134,2,1
26,804,4,1
26,1265,4,1
26,597,4,1
26,231,1,1
26,234,3,1
26,236,3,1
26,237,3,1
26,2144,3,1
26,1270,3,1
26,3450,2,1
26,673,2,1
26,3525,3,1
26,2724,3,1
26,1923,3,1
26,1425,2,1
26,2805,3,1
26,3608,1,1
26,252,4,1
26,2302,3,1
26,3039,3,1
26,762,3,1
26,3614,4,1
26,2746,1,1
26,333,1,1
26,3040,3,1
26,339,3,1
26,1517,1,1
26,2247,2,1
26,3552,3,1
26,2683,1,1
26,1883,2,1
26,413,2,1
26,344,1,1
26,2321,5,1
26,276,3,1
26,278,3,1
26,1380,4,1
26,2259,3,1
26,1457,4,1
26,852,4,1
26,1020,3,1
26,1021,2,1
26,1028,1,1
26,1966,4,1
26,429,1,1
26,356,5,1
26,2406,3,1
26,2407,3,1
26,2261,3,1
26,38,2,1
26,39,3,1
26,1461,2,1
26,1463,2,1
26,1390,2,1
26,1391,1,1
26,1394,5,1
26,2915,4,1
26,2918,3,1
26,500,3,1
26,432,2,1
26,3210,3,1
26,2779,3,1
26,435,3,1
26,1541,3,1
26,368,2,1
26,2418,2,1
26,441,2,1
26,445,1,1
26,2424,3,1
26,378,4,1
26,1485,1,1
26,3809,3,1
26,1126,1,1
26,2798,1,1
26,380,3,1
26,1703,2,1
26,2369,2,1
26,1569,3,1
26,2003,2,1
26,1135,4,1
26,539,2,1
26,466,2,1
26,1640,4,1
26,3247,2,1
26,104,2,1
26,2011,4,1
26,2012,2,1
26,3688,3,1
26,3689,3,1
26,542,3,1
26,3253,2,1
26,2387,3,1
26,1588,2,1
26,118,5,1
26,3690,3,1
26,550,3,1
26,3263,5,1
26,487,2,1
26,2463,3,1
26,3268,1,1
26,2539,2,1
26,122,2,1
26,1593,3,1
26,2469,5,1
26,2100,3,1
26,3846,2,1
26,1307,4,1
26,2470,3,1
26,2473,3,1
26,499,5,1
26,135,2,1
27,1180,4,1
27,2997,5,1
27,1188,3,1
27,1265,3,1
27,905,5,1
27,910,5,1
27,916,4,1
27,1394,5,1
27,3072,3,1
27,947,5,1
27,951,5,1
27,955,5,1
27,2003,2,1
27,2100,2,1
27,2973,3,1
28,2997,4,1
28,1,3,1
28,1265,4,1
28,1278,5,1
28,1923,3,1
28,2080,3,1
28,901,3,1
28,916,4,1
28,2321,4,1
28,357,3,1
28,39,4,1
28,1537,4,1
28,2918,5,1
28,3210,3,1
28,3671,4,1
28,2011,2,1
28,2396,5,1
28,1230,4,1
29,3104,3,1
29,2406,4,1
29,3740,4,1
29,1135,3,1
29,1580,3,1
29,3836,5,1
29,1304,5,1
30,2997,4,1
30,3943,5,1
30,1265,4,1
30,3072,3,1
30,3911,2,1
31,1188,1,1
31,587,3,1
31,3948,3,1
31,1265,5,1
31,1269,5,1
31,3012,2,1
31,2144,3,1
31,1270,5,1
31,3450,3,1
31,3524,4,1
31,3525,2,1
31,2080,5,1
31,3608,2,1
31,3462,4,1
31,1937,5,1
31,3104,3,1
31,2302,4,1
31,901,3,1
31,3039,5,1
31,905,5,1
31,1297,4,1
31,3040,3,1
31,910,5,1
31,921,2,1
31,356,5,1
31,357,5,1
31,2407,4,1
31,933,5,1
31,2915,3,1
31,2918,5,1
31,3210,3,1
31,368,3,1
31,947,4,1
31,3088,5,1
31,951,4,1
31,1485,2,1
31,955,5,1
31,2792,3,1
31,3740,3,1
31,3671,5,1
31,2870,3,1
31,2371,5,1
31,3247,4,1
31,1077,3,1
31,1580,4,1
31,3836,3,1
31,3690,4,1
31,1230,3,1
31,1304,5,1
31,1307,5,1
31,1235,3,1
31,3341,4,1
32,3072,5,1
32,3821,1,1
32,3751,4,1
32,3786,4,1
33,1175,2,1
33,3421,2,1
33,2997,3,1
33,223,1,1
33,1265,3,1
33,1269,4,1
33,1270,4,1
33,1278,3,1
33,2080,3,1
33,3608,4,1
33,2746,2,1
33,910,2,1
33,1517,4,1
33,916,3,1
33,3552,4,1
33,1380,2,1
33,1028,4,1
33,2406,3,1
33,1394,3,1
33,2915,3,1
33,2918,3,1
33,2779,2,1
33,3072,5,1
33,3727,3,1
33,2867,2,1
33,3599,3,1
33,3671,3,1
33,3253,3,1
33,2384,1,1
33,3836,4,1
33,2396,2,1
33,3911,2,1
33,1230,3,1
33,1304,3,1
33,1235,3,1
33,569,2,1
34,3358,3,1
34,2558,3,1
34,2485,5,1
34,1188,1,1
34,3361,5,1
34,587,4,1
34,1,5,1
34,7,3,1
34,2133,5,1
34,2134,3,1
34,597,5,1
34,236,1,1
34,2144,5,1
34,1270,5,1
34,1278,4,1
34,3450,4,1
34,3524,4,1
34,1923,4,1
34,2581,4,1
34,3387,2,1
34,3388,2,1
34,3608,3,1
34,3536,4,1
34,3104,4,1
34,2302,5,1
34,1500,4,1
34,3033,5,1
34,3039,4,1
34,837,3,1
34,2671,5,1
34,339,4,1
34,3481,3,1
34,1028,5,1
34,356,5,1
34,2406,4,1
34,2261,5,1
34,39,4,1
34,933,5,1
34,3712,3,1
34,2915,4,1
34,2918,5,1
34,2413,4,1
34,2416,4,1
34,1541,3,1
34,441,5,1
34,2424,5,1
34,3087,4,1
34,3088,5,1
34,2792,4,1
34,3597,2,1
34,2796,4,1
34,380,3,1
34,2369,2,1
34,1569,3,1
34,539,4,1
34,2371,4,1
34,2378,3,1
34,2011,3,1
34,2888,5,1
34,543,4,1
34,3253,3,1
34,550,4,1
34,2469,2,1
34,2396,5,1
34,2100,3,1
34,1307,5,1
34,1091,4,1
34,2471,2,1
34,497,5,1
34,2478,4,1
35,3501,3,1
35,728,1,1
35,1760,1,1
35,7,2,1
35,1269,4,1
35,1278,4,1
35,2724,3,1
35,2080,3,1
35,2088,4,1
35,1292,4,1
35,2671,3,1
35,910,4,1
35,915,4,1
35,1380,4,1
35,1028,4,1
35,2331,3,1
35,357,3,1
35,3061,3,1
35,39,4,1
35,945,4,1
35,2424,3,1
35,3088,5,1
35,3099,3,1
35,1569,3,1
35,3671,5,1
35,3751,4,1
35,3320,3,1
35,1078,3,1
35,2385,4,1
35,2396,5,1
35,2100,4,1
35,1230,4,1
35,2478,1,1
36,3358,3,1
36,3361,5,1
36,2706,5,1
36,587,4,1
36,588,4,1
36,223,5,1
36,1,5,1
36,7,4,1
36,1265,4,1
36,597,5,1
36,1270,5,1
36,1278,5,1
36,3525,4,1
36,1923,5,1
36,3104,4,1
36,256,4,1
36,3039,4,1
36,1292,5,1
36,1297,3,1
36,2671,5,1
36,2746,2,1
36,1875,3,1
36,1517,4,1
36,1449,4,1
36,3552,4,1
36,2683,5,1
36,2321,3,1
36,3052,4,1
36,852,4,1
36,785,5,1
36,1963,5,1
36,2694,3,1
36,2699,5,1
36,356,5,1
36,2406,4,1
36,2407,3,1
36,3712,4,1
36,2915,4,1
36,2918,4,1
36,500,4,1
36,2774,4,1
36,3072,4,1
36,368,4,1
36,2418,4,1
36,3727,4,1
36,441,3,1
36,2424,5,1
36,449,5,1
36,3087,4,1
36,1485,4,1
36,380,4,1
36,2502,3,1
36,2369,4,1
36,1569,5,1
36,3671,5,1
36,1135,4,1
36,466,4,1
36,2371,4,1
36,3175,5,1
36,3821,4,1
36,2012,3,1
36,2883,2,1
36,1078,5,1
36,3253,5,1
36,1580,4,1
36,3836,5,1
36,3263,4,1
36,2395,4,1
36,2469,4,1
36,2100,4,1
36,2973,5,1
36,1307,4,1
36,3786,4,1
37,587,5,1
37,1265,3,1
37,597,5,1
37,236,4,1
37,2080,4,1
37,252,5,1
37,2671,5,1
37,339,3,1
37,2321,4,1
37,1380,5,1
37,1457,4,1
37,356,4,1
37,357,5,1
37,2406,2,1
37,1569,4,1
37,3821,1,1
37,2396,4,1
37,2100,3,1
37,1307,5,1
37,497,5,1
38,2485,3,1
38,587,4,1
38,588,4,1
38,1,5,1
38,3948,4,1
38,236,4,1
38,2144,4,1
38,2724,3,1
38,2581,4,1
38,2805,3,1
38,691,2,1
38,2671,4,1
38,339,4,1
38,342,3,1
38,1380,4,1
38,1894,3,1
38,356,4,1
38,357,5,1
38,39,4,1
38,1463,3,1
38,500,4,1
38,3072,4,1
38,1569,4,1
38,539,4,1
38,543,3,1
38,1593,2,1
38,2396,5,1
38,1307,5,1
39,2997,5,1
39,2706,2,1
39,223,5,1
39,2723,4,1
39,2805,2,1
39,2683,3,1
39,785,2,1
39,2770,4,1
39,2772,4,1
39,3157,2,1
39,2502,5,1
39,3175,4,1
39,3751,5,1
39,2395,5,1
39,2396,5,1
40,2088,2,1
40,688,3,1
40,356,4,1
40,2406,4,1
40,1391,3,1
40,466,4,1
40,3247,3,1
40,1580,3,1
40,3836,3,1
40,2471,4,1
41,2694,3,1
41,2699,1,1
41,3210,2,1
42,3421,4,1
42,1257,5,1
42,2997,4,1
42,3361,3,1
42,2134,4,1
42,1265,5,1
42,2144,3,1
42,1270,5,1
42,3104,4,1
42,3033,5,1
42,1297,4,1
42,1377,3,1
42,3552,5,1
42,2681,4,1
42,356,5,1
42,2406,4,1
42,2407,4,1
42,2408,3,1
42,1394,3,1
42,2915,4,1
42,435,3,1
42,3087,4,1
42,3740,4,1
42,2003,3,1
42,2371,4,1
42,3175,5,1
42,2011,4,1
42,2012,4,1
42,1077,3,1
42,1580,3,1
42,2100,3,1
42,1304,3,1
42,1307,3,1
43,2997,5,1
43,2706,4,1
43,2581,4,1
43,356,5,1
43,2369,4,1
43,2371,4,1
43,2396,5,1
43,1307,5,1
44,587,2,1
44,1,5,1
44,2133,3,1
44,1265,4,1
44,2717,4,1
44,1270,5,1
44,1278,5,1
44,2080,5,1
44,3466,3,1
44,2321,4,1
44,1028,5,1
44,2699,4,1
44,2406,4,1
44,2407,4,1
44,1394,3,1
44,2918,4,1
44,380,3,1
44,1064,4,1
44,539,4,1
44,3175,2,1
44,107,4,1
44,3821,3,1
44,2011,4,1
44,3751,5,1
44,543,4,1
44,1580,3,1
44,2396,5,1
44,1304,4,1
44,1307,4,1
44,1235,5,1
44,2470,3,1
44,2471,3,1
44,497,5,1
44,2110,3,1
44,3928,4,1
45,719,2,1
45,3284,5,1
45,3358,5,1
45,2558,3,1
45,2052,1,1
45,3501,4,1
45,2997,2,1
45,1188,4,1
45,728,4,1
45,587,5,1
45,588,3,1
45,2491,1,1
45,2496,4,1
45,1,4,1
45,153,2,1
45,3,2,1
45,7,1,1
45,3873,3,1
45,804,1,1
45,1265,4,1
45,1269,3,1
45,2717,3,1
45,2718,2,1
45,305,2,1
45,237,3,1
45,1414,2,1
45,2144,3,1
45,1270,5,1
45,1278,3,1
45,3450,4,1
45,3524,4,1
45,2723,2,1
45,2724,3,1
45,1923,1,1
45,2581,1,1
45,3608,4,1
45,3462,3,1
45,3466,4,1
45,252,2,1
45,2598,2,1
45,2302,3,1
45,1500,1,1
45,186,2,1
45,1292,2,1
45,905,4,1
45,3614,3,1
45,691,4,1
45,2671,5,1
45,1948,3,1
45,1875,2,1
45,339,4,1
45,910,5,1
45,2247,2,1
45,915,5,1
45,916,5,1
45,1018,3,1
45,2321,3,1
45,348,3,1
45,3052,5,1
45,276,3,1
45,1380,3,1
45,852,2,1
45,2694,1,1
45,1028,4,1
45,1966,2,1
45,1894,4,1
45,2331,2,1
45,357,5,1
45,3061,2,1
45,2406,3,1
45,2407,4,1
45,287,2,1
45,39,5,1
45,289,5,1
45,1390,3,1
45,1537,3,1
45,933,3,1
45,937,4,1
45,2915,4,1
45,2918,3,1
45,500,3,1
45,2779,5,1
45,435,2,1
45,2416,3,1
45,1541,3,1
45,3076,3,1
45,52,4,1
45,2424,2,1
45,378,2,1
45,3087,3,1
45,3088,5,1
45,951,3,1
45,1485,2,1
45,955,4,1
45,1057,3,1
45,1566,3,1
45,2369,5,1
45,3099,5,1
45,3814,4,1
45,3671,3,1
45,2870,2,1
45,1135,4,1
45,532,2,1
45,539,3,1
45,3175,5,1
45,104,1,1
45,2011,3,1
45,2012,3,1
45,1077,3,1
45,3253,1,1
45,1580,4,1
45,3258,1,1
45,2385,2,1
45,118,2,1
45,2468,4,1
45,1593,1,1
45,2469,3,1
45,2396,3,1
45,2100,4,1
45,1230,3,1
45,1304,3,1
45,1307,3,1
45,2037,2,1
45,1235,4,1
45,633,2,1
45,3341,4,1
45,492,3,1
45,497,4,1
45,2473,4,1
45,1677,2,1
45,1171,1,1
46,3361,1,1
46,1261,5,1
47,2406,3,1
48,719,2,1
48,2050,2,1
48,1256,3,1
48,1257,3,1
48,588,3,1
48,1,4,1
48,5,3,1
48,7,4,1
48,2134,2,1
48,3948,3,1
48,1265,3,1
48,597,3,1
48,2144,3,1
48,1270,4,1
48,743,3,1
48,673,2,1
48,2152,1,1
48,2088,3,1
48,1359,2,1
48,829,2,1
48,2302,3,1
48,3033,4,1
48,901,4,1
48,910,3,1
48,1517,2,1
48,915,3,1
48,1377,3,1
48,916,4,1
48,1378,3,1
48,1379,3,1
48,2321,3,1
48,1380,3,1
48,1457,2,1
48,2406,3,1
48,1461,3,1
48,1391,2,1
48,937,4,1
48,2413,4,1
48,2416,3,1
48,2424,4,1
48,1485,3,1
48,1702,2,1
48,1703,2,1
48,1566,3,1
48,3099,3,1
48,1569,4,1
48,3243,2,1
48,3247,2,1
48,3175,3,1
48,104,3,1
48,2378,3,1
48,107,3,1
48,3253,4,1
48,1580,4,1
48,3258,3,1
48,1665,2,1
48,2396,4,1
48,2470,3,1
48,2478,3,1
48,3421,3,1
48,2555,1,1
48,2706,2,1
48,2496,2,1
48,153,3,1
48,2717,2,1
48,231,4,1
48,234,2,1
48,236,3,1
48,2720,1,1
48,3450,3,1
48,2723,2,1
48,1923,3,1
48,2581,3,1
48,3388,2,1
48,3608,2,1
48,3462,4,1
48,252,3,1
48,256,3,1
48,3614,3,1
48,2671,3,1
48,2746,3,1
48,333,3,1
48,339,3,1
48,19,2,1
48,3552,4,1
48,1011,2,1
48,410,2,1
48,2683,3,1
48,413,3,1
48,344,3,1
48,276,2,1
48,1020,2,1
48,1021,2,1
48,1028,4,1
48,1894,2,1
48,2699,2,1
48,356,5,1
48,429,2,1
48,357,3,1
48,39,3,1
48,500,3,1
48,2918,4,1
48,360,2,1
48,435,2,1
48,368,4,1
48,1042,4,1
48,513,3,1
48,441,2,1
48,2860,2,1
48,3809,2,1
48,520,3,1
48,2792,2,1
48,380,3,1
48,453,3,1
48,65,2,1
48,2003,3,1
48,3671,3,1
48,2946,5,1
48,466,3,1
48,539,3,1
48,2011,3,1
48,2012,3,1
48,3688,1,1
48,542,3,1
48,543,3,1
48,485,2,1
48,486,2,1
48,2100,3,1
48,1304,3,1
48,1307,3,1
48,1091,2,1
48,492,3,1
48,569,2,1
48,497,3,1
49,1,5,1
49,1566,2,1
49,1580,3,1
49,380,4,1
49,3740,3,1
49,3751,4,1
50,804,2,1
50,3616,2,1
50,2007,3,1
50,3821,1,1
50,3751,3,1
50,3786,3,1
51,588,4,1
51,1,5,1
51,1265,4,1
51,1517,3,1
51,1485,3,1
51,2500,3,1
51,2395,3,1
51,2396,4,1
51,1923,4,1
51,3618,4,1
51,348,3,1
51,39,4,1
51,3821,1,1
52,3948,5,1
52,1379,4,1
52,1580,2,1
52,2706,5,1
52,2699,3,1
52,368,3,1
52,380,4,1
52,70,4,1
52,3821,3,1
52,93,1,1
53,1175,5,1
53,1184,5,1
53,2997,5,1
53,587,4,1
53,588,4,1
53,1261,5,1
53,1270,4,1
53,1278,5,1
53,2080,4,1
53,1425,5,1
53,2088,5,1
53,829,4,1
53,3033,5,1
53,901,5,1
53,1513,5,1
53,1378,3,1
53,1380,5,1
53,2407,4,1
53,1391,5,1
53,2413,5,1
53,2349,5,1
53,3157,3,1
53,2502,4,1
53,1566,3,1
53,2369,5,1
53,3175,5,1
53,3326,4,1
53,1580,5,1
53,2606,3,1
53,2468,3,1
53,2395,5,1
53,2396,5,1
53,2478,2,1
53,2706,5,1
53,1760,2,1
53,223,5,1
53,2717,3,1
53,2718,5,1
53,1845,5,1
53,2720,2,1
53,2723,5,1
53,2581,5,1
53,3600,4,1
53,1861,3,1
53,3393,4,1
53,2598,4,1
53,327,2,1
53,2746,5,1
53,330,3,1
53,2683,5,1
53,415,3,1
53,1028,5,1
53,2699,4,1
53,356,5,1
53,2770,4,1
53,432,4,1
53,435,3,1
53,368,4,1
53,513,4,1
53,1126,2,1
53,2867,4,1
53,1057,5,1
53,2003,4,1
53,3671,5,1
53,532,5,1
53,70,4,1
53,3751,4,1
53,2012,4,1
53,543,4,1
53,1077,4,1
53,2100,5,1
53,492,4,1
53,2041,3,1
54,3873,4,1
54,1269,4,1
54,1278,5,1
54,1292,4,1
54,3049,4,1
54,1394,4,1
54,3072,4,1
54,3421,4,1
54,3422,3,1
54,3361,3,1
54,1948,3,1
54,2788,5,1
54,3671,4,1
54,1230,5,1
54,1304,4,1
54,1235,4,1
55,356,5,1
56,2997,4,1
56,588,5,1
56,1,5,1
56,3948,4,1
56,2302,4,1
56,1500,5,1
56,2321,5,1
56,2359,5,1
56,2395,2,1
56,2396,4,1
56,2706,4,1
56,1845,2,1
56,1923,4,1
56,39,4,1
56,2786,1,1
57,2152,1,1
57,1394,5,1
57,2395,5,1
57,1894,1,1
57,441,2,1
57,70,3,1
57,3821,1,1
57,3751,4,1
57,3786,4,1
58,1175,5,1
58,2997,5,1
58,3948,4,1
58,1261,5,1
58,2144,3,1
58,1270,4,1
58,3893,4,1
